Numero_OC,Proveedor,Partida_Presupuestal,Descripcion_de_la_Partida_ Presupuestal,Concepto,Cantidad_Ordenada,UM, Monto_Total_Sin_IVA ,Fundamentacion_legal
22S0244,CRISTOPHER ALFONSO AVILES RODRIGUEZ,35201,Mantenimiento y conservacion de mobiliario y equipo de admi,SERVICIO DE TAPICERIA ,1,SR,8000.00,ADJUDICACION DIRECTA-ART 42
22S0245,"ASEGURADO TOTAL, AGENTE DE SEGUROS SA DE CV",33901,Subcontratacion de servicios con terceros,SERVICIO DE INTEGRACION Y VALIDACION DE PROGRAMA DE ASEGURAMIENTO,1,SR,279000.00,ADJUDICACION DIRECTA-ART 42
22S0246,SAULO ESTRADA ARELLANO MONTES DE VILLARICA #178,33901,Subcontratacion de servicios con terceros,SERVICIO DE TRASLADO DE FUNCIONARIOS EN LA CDMX Y SLP,1,SR,55000.00,ADJUDICACION DIRECTA-ART 42
22S0247,"MULTICARGA, S.A. DE C.V. BERNARDO REYES NORTE NO. 3800",31801,Servicio postal,SERVICIO DE VALIJA: S.L.P.-CDMX Y CDMX-S.L.P.,1,SR,18322.95,ADJUDICACION DIRECTA-ART 42
22S0248,TORRES BRITO ROBERTO CARLOS,39908,Erogaciones por cuenta de terceros,CONSULTA GENERAL Y VACUNACION DE SEMOVIENTES,1,SR,18870.00,ADJUDICACION DIRECTA-ART 42
22S0249,HOSPITALIDAD REAL DE LOMAS SA DE CV,15401,Prestaciones establecidas por condiciones generales de trabajo o contratos cole,SERVICIO DE DESAYUNO PARA FESTEJO DEL DIA DE LA MADRE CMM,1,SR,52491.75,ADJUDICACION DIRECTA-ART 42
22S0249,HOSPITALIDAD REAL DE LOMAS SA DE CV,15401,Prestaciones establecidas por condiciones generales de trabajo o contratos cole,SERVICIO DE DESAYUNO PARA FESTEJO DEL DIA DE LA MADRE CMM,1,SR,20800.00,ADJUDICACION DIRECTA-ART 42
22S0250,SECRETARIA DE GOBERNACION,33605,Informacionenmediosmasivosderivadadelaoperacionyadministraci,"PUBLICACION EN EL D.O.F. BASES GENERALES PARA REGISTRO, AFECTACION, DISPOSICION FINAL Y BAJA DE BIENES MUEBLES DE CMM.",1,SR,13980.00,ADJUDICACION DIRECTA-ART 1
22S0251,TKK CREATE IT S.A. DE C.V.,33901,Subcontratacion de servicios con terceros,SERVICIO DE TIMBRADO DE NOMINA,1,SR,1386.30,ADJUDICACION DIRECTA-ART 42
22S0252,TKK CREATE IT S.A. DE C.V.,33901,Subcontratacion de servicios con terceros,SERVICIO DE TIMBRADO DE FACTURAS,1,SR,422.58,ADJUDICACION DIRECTA-ART 42
22S0253,"UNITED PARCEL SERVICE DE MEX ICO, S.",31801,Servicio postal,SERVICIO DE MENSAJERIA NACIONAL E INTERNACIONAL,1,SR,3160.19,ADJUDICACION DIRECTA-ART 42
22S0254,"UNITED PARCEL SERVICE DE MEX ICO, S.",31801,Servicio postal,SERVICIO DE MENSAJERIA PARA VENTAS CON ENTREGA A DOMICILIO,1,SR,8025.23,ADJUDICACION DIRECTA-ART 42
22S0255,BANSI S.A. FID NO. 2138-2,32201,Arrendamiento de edificios y locales,RENTA DE LOCAL COMERCIAL PARA CENTRO DE DISTRIBUCION CORPORATIVO REFORMA,1,SR,11672.35,ADJUDICACION DIRECTA-ART 42
22S0255,BANSI S.A. FID NO. 2138-2,32201,Arrendamiento de edificios y locales,RENTA DE LOCAL COMERCIAL PARA CENTRO DE DISTRIBUCION CORPORATIVO REFORMA,1,SR,35830.60,ADJUDICACION DIRECTA-ART 42
22S0256,RAMIREZ CERVANTES MARTHA SUSANA .,35201,Mantenimiento y conservacion de mobiliario y equipo de admi,REPARACION DE HORNOS DE MICROONDAS INDUSTRIALES ,1,SR,77940.00,ADJUDICACION DIRECTA-ART 42
22S0257,ROSALBA HERNANDEZ REYES,35201,Mantenimiento y conservacion de mobiliario y equipo de admi,REPARACION DE DOS HORNOS DE MICROONDAS ,1,SR,1100.00,ADJUDICACION DIRECTA-ART 42
22S0257,ROSALBA HERNANDEZ REYES,35201,Mantenimiento y conservacion de mobiliario y equipo de admi,REPARACION DE DOS HORNOS DE MICROONDAS ,1,SR,700.00,ADJUDICACION DIRECTA-ART 42
22S0258,CERRILLO ROMERO HECTOR,35201,Mantenimiento y conservacion de mobiliario y equipo de admi,SERVICIO DE REPARACION DE RADIOCOMUNICADOR MOTOROLA,1,SR,1500.00,ADJUDICACION DIRECTA-ART 42
22S0259,GUZMAN SABAG JOSE ARTUROISABEL LA CATOLICA NO. 45 INT. 506,33901,Subcontratacion de servicios con terceros,SERVICIO DE COLOCACION DE CONTRA Y CLAVO PARA PINES,6053,SR,121060.00,ADJUDICACION DIRECTA-ART 42
22S0260,HERNANDEZ HERNANDEZ CECILIA.,35702,Mantenimiento y conservacion de plantas e instalaciones prod,SERVICIO DE ESTUDIO DE CUMPLIMIENTO DE CODIGO DE RED ELECTRICO ANEXO CMM,1,SR,80650.00,ADJUDICACION DIRECTA-ART 42
22S0261,TELEFONOS DE MEXICO S.A.B. DE C.V.,31401,Servicio telefonia convencional,SERVICIO DE TELEFONIA LOCAL Y LARGA DISTANCIA,1,SR,9585.68,ADJUDICACION DIRECTA-ART 42
22S0261,TELEFONOS DE MEXICO S.A.B. DE C.V.,31401,Servicio telefonia convencional,SERVICIO DE TELEFONIA LOCAL Y LARGA DISTANCIA,1,SR,1855.29,ADJUDICACION DIRECTA-ART 42
22S0261,TELEFONOS DE MEXICO S.A.B. DE C.V.,31401,Servicio telefonia convencional,SERVICIO DE TELEFONIA LOCAL Y LARGA DISTANCIA,1,SR,19480.58,ADJUDICACION DIRECTA-ART 42
22S0262,EDGAR ALEJANDRO CARDENAS MARTINEZ,35701,Mantenimiento y conservacion de maquinaria y equipo,SERVICIO DE MANTENIMIENTO A MAQUINAS RAYOS X,1,SR,157915.00,ADJUDICACION DIRECTA-ART 42
22S0263,UNIDAD DE ANALITICA Y DIAGNOSTICO,33901,Subcontratacion de servicios con terceros,APLICACION DE PRUEBAS DE ANTIGENO Y PCR PARA PERSONAL PLANTA S.L.P.,36,SR,16758.72,ADJUDICACION DIRECTA-ART 42
22S0263,UNIDAD DE ANALITICA Y DIAGNOSTICO,33901,Subcontratacion de servicios con terceros,APLICACION DE PRUEBAS DE ANTIGENO Y PCR PARA PERSONAL PLANTA S.L.P.,2,SR,2586.20,ADJUDICACION DIRECTA-ART 42
22S0265,"CEN SYSTEMS, S.A. DE C.V.",35101,Mantenimiento y conservacion de inmuebles,INSTALACION DE CABLEADO ESTRUCTURADO PARA NODOS DE RED Y MANTO. DE IDF EN MNN.,1,SR,301484.17,ADJUDICACION DIRECTA-ART 42
22S0266,"CEN SYSTEMS, S.A. DE C.V.",35101,Mantenimiento y conservacion de inmuebles,INSTALACION DE CABLEADO ESTRUCTURADO PARA NODOS DE RED Y MANTO. DE CORPORATIVO,1,SR,98660.80,ADJUDICACION DIRECTA-ART 42
22S0267,RUIZ GARDUNO GERMAN CALLE AVENA #432,35201,Mantenimiento y conservacion de mobiliario y equipo de admi,DESCONEXION Y CONEXION DE ALARMAS -,1,SR,17239.00,ADJUDICACION DIRECTA-ART 42
22S0268,"GRUAS SAN LUIS, S.A. DE C.V. EJE 110 N¯ 120",35701,Mantenimiento y conservacion de maquinaria y equipo,REACOMODO DE PRENSA MRV EN EL AREA DE ACUNACION,1,SR,18500.00,ADJUDICACION DIRECTA-ART 42
22S0269,"GRUPO GIEZI, S.A. DE C.V.",33901,Subcontratacion de servicios con terceros,DICTAMEN ELêCTRICO CON DIAGRAMA UNIFILAR PARA CORPORATIVO Y TIENDA REFORMA,1,SR,58557.00,ADJUDICACION DIRECTA-ART 42
22S0269,"GRUPO GIEZI, S.A. DE C.V.",33901,Subcontratacion de servicios con terceros,DICTAMEN ELêCTRICO CON DIAGRAMA UNIFILAR PARA CORPORATIVO Y TIENDA REFORMA,1,SR,29880.00,ADJUDICACION DIRECTA-ART 42
22S0270,"NEUMATICA SCI SA, DE CV.",35701,Mantenimiento y conservacion de maquinaria y equipo,SERVICIO DE MTTO PREVENTIVO A SECADOR DE COMPRESOR ,1,SR,35975.50,ADJUDICACION DIRECTA-ART 42
22S0271,DSOFT SA DE CV CALLE CRACOVIA #72,32701,"Patentes,regalias y otros",LICENCIA ANUAL PARA DESCARGA MASIVA DE ARCHIVOS XML,2,SR,3000.00,ADJUDICACION DIRECTA-ART 42
22S0272,MUSEO LABERINTO DE LAS CIENCIAS Y DE LAS ARTES,15401,Prestaciones establecidas por condiciones generales de trabajo o contratos cole,FESTEJO DEL DIA DEL NINO 2022,170,SR,50150.00,ADJUDICACION DIRECTA-ART 1
22S0272,MUSEO LABERINTO DE LAS,15401,Prestaciones establecidas por condiciones generales de trabajo o contratos cole,FESTEJO DEL DIA DEL NINO 2022,238,SR,51170.00,ADJUDICACION DIRECTA-ART 1
22S0273,OERLIKON BALZERS COATING MEXICO S.A.,35701,Mantenimiento y conservacion de maquinaria y equipo,RECUBRIMIENTO DE PUNZONES ,1,SR,15717.74,ADJUDICACION DIRECTA-ART 42
22S0274,MARIA ANTONIA RODRIGUEZ SALAS,35702,Mantenimiento y conservacion de plantas e instalaciones prod,HABILITADO DE PASAMANOS EN RAMPAS PEATONALES ,1,SR,295800.00,ADJUDICACION DIRECTA-ART 42
22S0275,"VOLLMER AMERICA, INC 5 LIME KILN ROADLITCHFIELD",35701,Mantenimiento y conservacion de maquinaria y equipo,SERVICIO DE CALIBRACION A EQUIPO VOLLMER ,1,SR,144349.30,ADJUDICACION DIRECTA-ART 42
22S0276,GABRIEL TORRES BARCENAS,35701,Mantenimiento y conservacion de maquinaria y equipo,DICTAMEN DE CUMPLIMIENTO DE 4 RECIPIENTES A PRESION ,1,SR,22100.00,ADJUDICACION DIRECTA-ART 42
22S0277,CIA. PERIODISTICA DEL SOL DE SAN LUIUNIVERSIDAD #565,33605,Informacionenmediosmasivosderivadadelaoperacionyadministraci,"PUBLICACION DE ANUNCIO EN EL PERIODIO ""EL SOL DE SAN LUIS""",1,SR,2611.20,ADJUDICACION DIRECTA-ART 42
22S0278,RAFAEL ALEJANDRO ROCHA ORTIZ,35701,Mantenimiento y conservacion de maquinaria y equipo,SERVICIO DE FABRICACION DE MANGUERAS PARA MONTACARGAS ,1,SR,2337.60,ADJUDICACION DIRECTA-ART 42
22S0279,SONIA LISBIA TORRES GONZALEZ,35701,Mantenimiento y conservacion de maquinaria y equipo,REPARACION DE CILINDRO HIDRAULICO ,1,SR,20000.00,ADJUDICACION DIRECTA-ART 42
22S0280,MARIO EDUARDO MORENO LARA,33901,Subcontratacion de servicios con terceros,ESTUDIOS SOCIOECONOMICOS PARA PERSONAL PLANTA S.L.P.,2,SR,1600.00,ADJUDICACION DIRECTA-ART 42
22S0281,MARIO EDUARDO MORENO LARA,33901,Subcontratacion de servicios con terceros,APLICACION DE EVALUACIONES POLIGRAFICAS PARA PERSONAL S.L.P.,3,SR,7200.00,ADJUDICACION DIRECTA-ART 42
22S0282,MARIA ISABEL MENDOZA,31301,Servicio de agua,SERVICIO DE AGUA POTABLE PARA EL ANEXO. ,8,SR,23200.00,ADJUDICACION DIRECTA-ART 42
22S0283,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA ING. MARCOS VALENZUELA LORETO,1,SR,6452.59,ADJUDICACION DIRECTA-ART 42
22S0283,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA ING. MARCOS VALENZUELA LORETO,1,SR,1032.41,ADJUDICACION DIRECTA-ART 42
22S0283,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA ING. MARCOS VALENZUELA LORETO,1,SR,1195.00,ADJUDICACION DIRECTA-ART 42
22S0283,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA ING. MARCOS VALENZUELA LORETO,1,SR,40.00,ADJUDICACION DIRECTA-ART 42
22S0284,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA MTRO. RAYMUNDO GALVAN MARTINEZ,1,SR,6452.59,ADJUDICACION DIRECTA-ART 42
22S0284,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA MTRO. RAYMUNDO GALVAN MARTINEZ,1,SR,1032.41,ADJUDICACION DIRECTA-ART 42
22S0284,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA MTRO. RAYMUNDO GALVAN MARTINEZ,1,SR,1195.00,ADJUDICACION DIRECTA-ART 42
22S0284,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA MTRO. RAYMUNDO GALVAN MARTINEZ,1,SR,40.00,ADJUDICACION DIRECTA-ART 42
22S0285,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA C.P. HERON CISNEROS IBANEZ,1,SR,7262.07,ADJUDICACION DIRECTA-ART 42
22S0285,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA C.P. HERON CISNEROS IBANEZ,1,SR,1161.93,ADJUDICACION DIRECTA-ART 42
22S0285,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA C.P. HERON CISNEROS IBANEZ,1,SR,1195.00,ADJUDICACION DIRECTA-ART 42
22S0285,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA C.P. HERON CISNEROS IBANEZ,1,SR,40.00,ADJUDICACION DIRECTA-ART 42
22S0286,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA MTRO. MARCO TULIO CASTILLO,1,SR,7262.07,ADJUDICACION DIRECTA-ART 42
22S0286,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA MTRO. MARCO TULIO CASTILLO,1,SR,1161.93,ADJUDICACION DIRECTA-ART 42
22S0286,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA MTRO. MARCO TULIO CASTILLO,1,SR,1195.00,ADJUDICACION DIRECTA-ART 42
22S0286,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA MTRO. MARCO TULIO CASTILLO,1,SR,40.00,ADJUDICACION DIRECTA-ART 42
22S0287,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA EDUARDO VALLEJO MARIN,1,SR,4830.17,ADJUDICACION DIRECTA-ART 42
22S0287,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA EDUARDO VALLEJO MARIN,1,SR,772.83,ADJUDICACION DIRECTA-ART 42
22S0287,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA EDUARDO VALLEJO MARIN,1,SR,944.00,ADJUDICACION DIRECTA-ART 42
22S0287,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA EDUARDO VALLEJO MARIN,1,SR,56.00,ADJUDICACION DIRECTA-ART 42
22S0287,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA EDUARDO VALLEJO MARIN,1,SR,991.38,ADJUDICACION DIRECTA-ART 42
22S0287,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA EDUARDO VALLEJO MARIN,1,SR,158.62,ADJUDICACION DIRECTA-ART 42
22S0287,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA EDUARDO VALLEJO MARIN,1,SR,1163.79,ADJUDICACION DIRECTA-ART 42
22S0287,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA EDUARDO VALLEJO MARIN,1,SR,186.21,ADJUDICACION DIRECTA-ART 42
22S0288,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA FABIAN QUIROZ MERINO,1,SR,4830.17,ADJUDICACION DIRECTA-ART 42
22S0288,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA FABIAN QUIROZ MERINO,1,SR,772.83,ADJUDICACION DIRECTA-ART 42
22S0288,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA FABIAN QUIROZ MERINO,1,SR,944.00,ADJUDICACION DIRECTA-ART 42
22S0288,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA FABIAN QUIROZ MERINO,1,SR,56.00,ADJUDICACION DIRECTA-ART 42
22S0288,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA FABIAN QUIROZ MERINO,1,SR,991.38,ADJUDICACION DIRECTA-ART 42
22S0288,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA FABIAN QUIROZ MERINO,1,SR,158.62,ADJUDICACION DIRECTA-ART 42
22S0288,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA FABIAN QUIROZ MERINO,1,SR,1163.79,ADJUDICACION DIRECTA-ART 42
22S0288,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA FABIAN QUIROZ MERINO,1,SR,186.21,ADJUDICACION DIRECTA-ART 42
22S0289,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA JOSê FRANCISCO FAJARDO ,1,SR,4830.17,ADJUDICACION DIRECTA-ART 42
22S0289,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA JOSê FRANCISCO FAJARDO ,1,SR,772.83,ADJUDICACION DIRECTA-ART 42
22S0289,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA JOSê FRANCISCO FAJARDO ,1,SR,944.00,ADJUDICACION DIRECTA-ART 42
22S0289,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA JOSê FRANCISCO FAJARDO ,1,SR,56.00,ADJUDICACION DIRECTA-ART 42
22S0289,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA JOSê FRANCISCO FAJARDO ,1,SR,991.38,ADJUDICACION DIRECTA-ART 42
22S0289,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA JOSê FRANCISCO FAJARDO ,1,SR,158.62,ADJUDICACION DIRECTA-ART 42
22S0289,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA JOSê FRANCISCO FAJARDO ,1,SR,1163.79,ADJUDICACION DIRECTA-ART 42
22S0289,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA JOSê FRANCISCO FAJARDO ,1,SR,186.21,ADJUDICACION DIRECTA-ART 42
22S0290,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA LIC. RICARDO RUIZ FREYRE,1,SR,6114.66,ADJUDICACION DIRECTA-ART 42
22S0290,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA LIC. RICARDO RUIZ FREYRE,1,SR,978.34,ADJUDICACION DIRECTA-ART 42
22S0290,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA LIC. RICARDO RUIZ FREYRE,1,SR,1195.00,ADJUDICACION DIRECTA-ART 42
22S0290,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA LIC. RICARDO RUIZ FREYRE,1,SR,40.00,ADJUDICACION DIRECTA-ART 42
22S0290,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA LIC. RICARDO RUIZ FREYRE,1,SR,172.41,ADJUDICACION DIRECTA-ART 42
22S0290,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA LIC. RICARDO RUIZ FREYRE,1,SR,27.59,ADJUDICACION DIRECTA-ART 42
22S0291,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA DR. SERGIO ERNESTO CASANUEVA REGUART,1,SR,7452.59,ADJUDICACION DIRECTA-ART 42
22S0291,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA DR. SERGIO ERNESTO CASANUEVA REGUART,1,SR,1192.41,ADJUDICACION DIRECTA-ART 42
22S0291,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA DR. SERGIO ERNESTO CASANUEVA REGUART,1,SR,1195.00,ADJUDICACION DIRECTA-ART 42
22S0291,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA DR. SERGIO ERNESTO CASANUEVA REGUART,1,SR,40.00,ADJUDICACION DIRECTA-ART 42
22S0291,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA DR. SERGIO ERNESTO CASANUEVA REGUART,1,SR,172.41,ADJUDICACION DIRECTA-ART 42
22S0291,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA DR. SERGIO ERNESTO CASANUEVA REGUART,1,SR,27.59,ADJUDICACION DIRECTA-ART 42
22S0292,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA LIC. JOSê NATO OSCAR PêREZ,1,SR,7452.59,ADJUDICACION DIRECTA-ART 42
22S0292,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA LIC. JOSê NATO OSCAR PêREZ,1,SR,1192.41,ADJUDICACION DIRECTA-ART 42
22S0292,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA LIC. JOSê NATO OSCAR PêREZ,1,SR,1195.00,ADJUDICACION DIRECTA-ART 42
22S0292,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA LIC. JOSê NATO OSCAR PêREZ,1,SR,40.00,ADJUDICACION DIRECTA-ART 42
22S0292,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA LIC. JOSê NATO OSCAR PêREZ,1,SR,172.41,ADJUDICACION DIRECTA-ART 42
22S0292,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA LIC. JOSê NATO OSCAR PêREZ,1,SR,27.59,ADJUDICACION DIRECTA-ART 42
22S0293,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA LIC. MIGUEL ANGEL RAMIREZ HERNANDEZ,1,SR,7262.07,ADJUDICACION DIRECTA-ART 42
22S0293,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA LIC. MIGUEL ANGEL RAMIREZ HERNANDEZ,1,SR,1161.93,ADJUDICACION DIRECTA-ART 42
22S0293,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA LIC. MIGUEL ANGEL RAMIREZ HERNANDEZ,1,SR,1195.00,ADJUDICACION DIRECTA-ART 42
22S0293,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA LIC. MIGUEL ANGEL RAMIREZ HERNANDEZ,1,SR,40.00,ADJUDICACION DIRECTA-ART 42
22S0293,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA LIC. MIGUEL ANGEL RAMIREZ HERNANDEZ,1,SR,215.52,ADJUDICACION DIRECTA-ART 42
22S0293,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA LIC. MIGUEL ANGEL RAMIREZ HERNANDEZ,1,SR,34.48,ADJUDICACION DIRECTA-ART 42
22S0294,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA LIC. ASTRID JUAREZ TAPIA,1,SR,7262.07,ADJUDICACION DIRECTA-ART 42
22S0294,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA LIC. ASTRID JUAREZ TAPIA,1,SR,1161.93,ADJUDICACION DIRECTA-ART 42
22S0294,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA LIC. ASTRID JUAREZ TAPIA,1,SR,1195.00,ADJUDICACION DIRECTA-ART 42
22S0294,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA LIC. ASTRID JUAREZ TAPIA,1,SR,40.00,ADJUDICACION DIRECTA-ART 42
22S0294,"AEROVIAS DE MEXICO, SA DE CV",37104,Pasajes aereos nacionales para servidores p˙blicos de mando,BOLETO DE AVION PARA LIC. ASTRID JUAREZ TAPIA,1,SR,215.52,ADJUDICACION DIRECTA-ART 42
